"Close-Close %Chg","Open","High","Low","Close","5 EMA","20 EMA","100 SMA","200 SMA","BB MA","Upper BB","Lower BB","RSI","Date"
"-0.010709823287924","840.35","844.33","834.46","840.26","841.03377869813","846.34327233717","887.0236","917.60815","845.335","861.0695575087","829.6004424913","41.014841061479","1977-10-10T06:30:00-07:00"
"-0.93780496512984","840.26","841.39","830.47","832.38","838.14918579875","845.01343687649","885.9283","916.7896","844.226","860.3257843462","828.1262156538","35.715386739192","1977-10-11T06:30:00-07:00"
"-1.0091544727168","830.65","830.65","818","823.98","833.42612386583","843.01025241206","884.8033","915.9091","842.4895","859.43541924313","825.54358075688","31.102033983901","1977-10-12T06:30:00-07:00"
"-0.70511420180103","823.98","824.67","811.42","818.17","828.34074924389","840.6445140871","883.6804","915.0253","840.3585","858.25558051597","822.46141948403","28.37220221994","1977-10-13T06:30:00-07:00"
"0.42411723724898","818.17","826.66","814.02","821.64","826.10716616259","838.83456036452","882.7262","914.13805","838.6","856.59672970279","820.60327029721","32.199714891634","1977-10-14T06:30:00-07:00"
"-0.15822014507569","821.64","824.93","813.76","820.34","824.18477744173","837.07317366314","881.8056","913.2165","837.041","855.68129495461","818.40070504539","31.520163875846","1977-10-17T06:30:00-07:00"
"0.020723114806054","820.34","826.84","815.84","820.51","822.95985162782","835.49572855236","880.9783","912.3203","835.4775","854.15608760705","816.79891239295","31.723088224895","1977-10-18T06:30:00-07:00"
"-1.0127847314475","820.51","823.2","809.08","812.2","819.37323441855","833.27708773785","880.0196","911.44195","834.0485","855.10714599148","812.98985400852","27.442257372201","1977-10-19T06:30:00-07:00"
"0.32011819748829","812.2","819.65","804.66","814.8","817.8488229457","831.51736509615","879.1793","910.62565","832.8315","855.33613265628","810.32686734373","30.597861178294","1977-10-20T06:30:00-07:00"
"-0.79774177712322","814.8","815.75","804.57","808.3","814.6658819638","829.30618746795","878.2757","909.7677","831.2895","855.97445288621","806.60454711379","27.390662017937","1977-10-21T06:30:00-07:00"
"-0.73982432265247","808.3","810.9","800.85","802.32","810.55058797587","826.73607437576","877.2334","908.86365","829.323","856.53066075931","802.11533924069","24.813749022838","1977-10-24T06:30:00-07:00"
"-0.097218067603955","802.32","805.35","792.79","801.54","807.54705865058","824.33644824474","876.2173","907.937","827.6075","857.17680359332","798.03819640668","24.490106187795","1977-10-25T06:30:00-07:00"
"1.4808992689074","801.54","816.01","795.56","813.41","809.50137243372","823.29583412619","875.2291","907.1208","826.542","856.54198039988","796.54201960012","37.788144145837","1977-10-26T06:30:00-07:00"
"0.63928400191786","813.41","825.71","809.42","818.61","812.53758162248","822.84956420941","874.3845","906.3726","825.468","854.98508969386","795.95091030615","42.560488311088","1977-10-27T06:30:00-07:00"
"0.4971842513529","818.61","828.49","814.54","822.68","815.91838774832","822.83341523709","873.5246","905.60525","824.2465","852.05242906186","796.44057093814","46.04895219874","1977-10-28T06:30:00-07:00"
"-0.52632858462585","822.68","824.93","813.93","818.35","816.72892516555","822.40642330975","872.5782","904.8362","822.566","847.36961860683","797.76238139317","43.053192178547","1977-10-31T06:30:00-08:00"
"-1.3979348689436","816.01","816.01","804.4","806.91","813.45595011036","820.93057347072","871.5488","904.0345","820.8115","844.81967383713","796.80332616288","36.328694201412","1977-11-01T06:30:00-08:00"
"-0.75101312414023","806.91","809.51","797.73","800.85","809.25396674024","819.01813790208","870.4494","903.2266","818.984","843.22631870086","794.74168129914","33.356568586144","1977-11-02T06:30:00-08:00"
"0.22725853780357","800.85","805.87","794.53","802.67","807.05931116016","817.4611723876","869.3521","902.3966","817.0135","839.78854799103","794.23845200897","35.074539700214","1977-11-03T06:30:00-08:00"
"0.90572713568466","802.67","814.02","802.41","809.94","808.01954077344","816.74487025544","868.2258","901.65115","815.493","835.75487464167","795.23112535834","41.555641045662","1977-11-04T06:30:00-08:00"
"0.80252858236411","809.94","820.17","808.56","816.44","810.82636051563","816.71583499302","867.2145","900.9212","814.302","831.10581337655","797.49818662345","46.680516744251","1977-11-07T06:30:00-08:00"
"-0.020822105727314","816.44","821.29","810.81","816.27","812.64090701042","816.6733745175","866.1727","900.18455","813.4965","828.16567213051","798.82732786949","46.5655094612","1977-11-08T06:30:00-08:00"
"0.26461832481899","816.27","821.29","810.2","818.43","814.57060467361","816.8406721825","865.1525","899.4471","813.219","827.28184878658","799.15615121343","48.308124631557","1977-11-09T06:30:00-08:00"
"1.7252544505944","818.43","836.11","814.1","832.55","820.56373644907","818.33679864131","864.2353","898.8172","813.938","830.23311902364","797.64288097636","57.959935805607","1977-11-10T06:30:00-08:00"
"1.6023061677977","837.66","850.05","837.66","845.89","829.00582429938","820.96091305642","863.4082","898.27395","815.1505","836.41013732039","793.89086267961","64.67141940938","1977-11-11T06:30:00-08:00"
"-0.89018666729717","845.89","849.01","834.46","838.36","832.12388286626","822.61796895581","862.5287","897.6781","816.0515","839.52648607017","792.57651392983","58.950492121648","1977-11-14T06:30:00-08:00"
"0.52721981010544","838.36","846.85","831.86","842.78","835.67592191084","824.53816238859","861.7028","897.12015","817.165","843.33793143678","790.99206856322","61.124409386281","1977-11-15T06:30:00-08:00"
"-0.67870618666793","842.78","846.24","834.03","837.06","836.13728127389","825.73071835158","860.7764","896.51365","818.408","845.85019568466","790.96580431534","56.923123615994","1977-11-16T06:30:00-08:00"
"-0.6212218956825","837.06","838.88","827.53","831.86","834.71152084926","826.31445946095","859.854","895.909","819.261","847.25656029077","791.26543970923","53.334191362964","1977-11-17T06:30:00-08:00"
"0.46882888947659","831.86","840.26","829.18","835.76","835.06101389951","827.21403475039","859.0554","895.3521","820.634","849.03515448348","792.23284551652","55.595448603023","1977-11-18T06:30:00-08:00"
"0.041878051115152","835.76","840.18","829.18","836.11","835.410675933","828.06126953606","858.2832","894.7932","822.3235","850.18079224089","794.46620775911","55.802433023571","1977-11-21T06:30:00-08:00"
"0.76664553707049","836.11","846.15","834.63","842.52","837.780450622","829.43829148501","857.5454","894.27425","824.3725","851.83928130023","796.90571869977","59.523659326785","1977-11-22T06:30:00-08:00"
"0.0925794046432","842.52","847.11","836.28","843.3","839.62030041467","830.75845420072","856.8519","893.77955","825.867","854.02911504831","797.70488495169","59.965376943025","1977-11-23T06:30:00-08:00"
"0.13281157357998","843.3","847.63","838.7","844.42","841.22020027644","832.05955380065","856.1602","893.33245","827.1575","856.22213684607","798.09286315393","60.629761646239","1977-11-25T06:30:00-08:00"
"-0.57435873143695","844.42","846.67","836.71","839.57","840.67013351763","832.77483439107","855.4786","892.8407","828.002","857.47579894065","798.52820105935","56.274596109286","1977-11-28T06:30:00-08:00"
"-1.4650356730231","839.48","839.48","824.24","827.27","836.20342234509","832.25056444906","854.6562","892.31945","828.448","857.5921950308","799.3038049692","47.045041954629","1977-11-29T06:30:00-08:00"
"0.29373723210078","827.27","831.77","821.29","829.7","834.03561489672","832.00765354915","853.8733","891.7763","829.5875","857.00513437998","802.16986562003","48.830562389707","1977-11-30T06:30:00-08:00"
"-0.48089670965409","829.7","832.81","823.02","825.71","831.26040993115","831.40787702066","853.0751","891.18325","830.8305","854.98385792376","806.67714207624","46.082983979924","1977-12-01T06:30:00-08:00"
"-0.20951665839096","825.71","830.56","819.3","823.98","828.83360662077","830.70046016155","852.2808","890.56165","831.896","852.62343727511","811.16856272489","44.903223672179","1977-12-02T06:30:00-08:00"
"-0.35801839850482","823.98","826.84","818.78","821.03","826.23240441384","829.77946395569","851.4612","889.94815","832.4505","851.30779511337","813.59320488663","42.886996708676","1977-12-05T06:30:00-08:00"
"-1.7197909942389","819.91","819.91","804.23","806.91","819.79160294256","827.60141976943","850.4708","889.2815","831.974","852.80392021091","811.14407978909","34.82639016382","1977-12-06T06:30:00-08:00"
"0.064443370388267","806.91","812.54","802.06","807.43","815.67106862837","825.68033217234","849.4391","888.6191","831.532","853.98779176946","809.07620823054","35.308606506465","1977-12-07T06:30:00-08:00"
"-0.064401867654162","807.43","815.49","804.14","806.91","812.75071241892","823.89268148926","848.3155","887.9624","830.956","855.24286015098","806.66913984903","35.029488007103","1977-12-08T06:30:00-08:00"
"1.0310939262123","806.91","819.04","806.65","815.23","813.57714161261","823.06766420457","847.263","887.37555","830.09","855.30517400283","804.87482599717","42.818277133898","1977-12-09T06:30:00-08:00"
"0.063785680114803","815.23","820.51","811.76","815.75","814.30142774174","822.37074380414","846.2027","886.78715","828.583","853.44099517246","803.72500482755","43.275981805503","1977-12-12T06:30:00-08:00"
"-0.063745019920314","815.75","818.61","809.94","815.23","814.61095182783","821.69067296565","845.1208","886.1812","827.4265","852.50861575992","802.34438424008","42.906126290582","1977-12-13T06:30:00-08:00"
"0.91385253241416","815.23","823.63","811.42","822.68","817.30063455188","821.78489458797","844.2052","885.57095","826.4215","850.55513401963","802.28786598038","49.557608723351","1977-12-14T06:30:00-08:00"
"-0.5895366363592","822.68","825.1","815.23","817.83","817.47708970126","821.40823796054","843.3017","884.94975","825.46","849.35271018518","801.56728981482","45.815538899203","1977-12-15T06:30:00-08:00"
"-0.30690974896983","817.83","821.55","812.37","815.32","816.75805980084","820.82840577382","842.5706","884.28315","824.633","848.72652203381","800.53947796619","43.965298183461","1977-12-16T06:30:00-08:00"
"-0.90393955747436","815.32","817.31","806.13","807.95","813.82203986723","819.60189093822","841.7502","883.5556","823.2425","847.81212179184","798.67287820816","38.986666615962","1977-12-19T06:30:00-08:00"
"-0.21412216102482","807.95","810.46","800.42","806.22","811.28802657815","818.32742513458","840.9117","882.8111","821.748","846.63917883897","796.85682116103","37.901686451214","1977-12-20T06:30:00-08:00"
"0.95631465356849","806.22","817.83","805.35","813.93","812.16868438543","817.90862274081","840.1329","882.12055","820.3185","843.49879186601","797.13820813399","45.218657307255","1977-12-21T06:30:00-08:00"
"0.96814222353274","815.32","825.62","815.32","821.81","815.38245625696","818.28018247978","839.4771","881.5151","819.244","839.92062390219","798.56737609781","51.507652347283","1977-12-22T06:30:00-08:00"
"0.98076197661261","822.16","832.64","822.16","829.87","820.21163750464","819.38397462456","838.9158","880.9308","818.5165","836.43916528708","800.59383471292","56.951434877724","1977-12-23T06:30:00-08:00"
"-0.020485136226156","829.87","833.77","823.46","829.7","823.37442500309","820.36645323175","838.3311","880.3407","818.023","834.04211121109","802.00388878892","56.806582781191","1977-12-27T06:30:00-08:00"
"0","829.7","833.33","822.77","829.7","825.48295000206","821.25536244777","837.7412","879.6974","818.1445","834.47612389333","801.81287610667","56.806582781191","1977-12-28T06:30:00-08:00"
"0.083162588887542","829.7","834.37","823.63","830.39","827.11863333471","822.12532792894","837.2509","879.0243","818.179","834.61072894108","801.74727105892","57.317603428342","1977-12-29T06:30:00-08:00"
"0.093931767001054","830.39","835.15","825.8","831.17","828.4690888898","822.98672526904","836.7684","878.34015","818.452","835.54333183788","801.36066816212","57.923626805172","1977-12-30T06:30:00-08:00"
"-1.6157946027888","830.47","830.47","815.06","817.74","824.89272592654","822.48703714818","836.0754","877.60465","818.14","835.04307309313","801.23692690687","45.852018554071","1978-01-03T06:30:00-08:00"
"-0.50871915278694","817.48","817.48","804.92","813.58","821.12181728436","821.63874789597","835.4369","876.86745","817.7675","834.72766376666","800.80733623334","42.871575479287","1978-01-04T06:30:00-08:00"
"-1.0644312790383","813.58","822.77","802.58","804.92","815.72121152291","820.04648619159","834.7751","876.12435","817.668","834.9029106175","800.43308938251","37.418757735631","1978-01-05T06:30:00-08:00"
"-1.420016896089","803.36","803.36","788.29","793.49","808.31080768194","817.51729703049","833.9687","875.337","816.971","836.74600230069","797.19599769931","31.689705709065","1978-01-06T06:30:00-08:00"
"-1.1254080076624","790.89","790.89","778.41","784.56","800.39387178796","814.37850683711","833.1215","874.5482","815.8535","839.85152764797","791.85547235203","28.073302705137","1978-01-09T06:30:00-08:00"
"-0.38620373202813","784.56","790.89","777.55","781.53","794.10591452531","811.25007761453","832.2899","873.7775","814.1685","842.45438359929","785.88261640071","26.949512154217","1978-01-10T06:30:00-08:00"
"-0.72038181515744","781.53","785.95","771.74","775.9","788.0372763502","807.883403556","831.4063","873.0127","812.176","844.98768048107","779.36431951893","24.950899962744","1978-01-11T06:30:00-08:00"
"0.28998582291533","775.9","785","772.78","778.15","784.7415175668","805.05165083638","830.553","872.2729","810.322","846.27398831766","774.37001168235","27.272229022268","1978-01-12T06:30:00-08:00"
"-0.31099402428837","778.15","784.04","773.65","775.73","781.73767837787","802.25911266149","829.6374","871.4915","807.9745","846.43590531744","769.51309468256","26.328945566722","1978-01-13T06:30:00-08:00"
"-0.51435422118521","775.73","777.81","767.41","771.74","778.40511891858","799.35253050325","828.6992","870.74415","805.67","846.91558691535","764.42441308465","24.805550103893","1978-01-16T06:30:00-08:00"
"0.94332288076295","771.74","781.36","770.62","779.02","778.61007927905","797.41609902675","827.8607","870.0436","803.855","846.41603311706","761.29396688294","32.481706510864","1978-01-17T06:30:00-08:00"
"0.93450745808836","779.02","788.2","776.25","786.3","781.17338618603","796.35742292896","827.1833","869.3383","802.7725","845.95856389789","759.58643610211","39.169239787283","1978-01-18T06:30:00-08:00"
"-0.97036754419433","786.3","790.02","777.03","778.67","780.33892412402","794.67290645954","826.4158","868.65385","801.395","845.79381912835","756.99618087165","35.230631675451","1978-01-19T06:30:00-08:00"
"-0.22217370644816","778.67","780.15","772.52","776.94","779.20594941601","792.9840582253","825.5443","867.95785","799.5455","844.77554199636","754.31545800364","34.386345080097","1978-01-20T06:30:00-08:00"
"-0.80315082245733","776.94","777.98","766.55","770.7","776.37063294401","790.86176696575","824.6624","867.2377","796.99","842.67265929204","751.30734070796","31.457990816069","1978-01-23T06:30:00-08:00"
"0.11288439081354","770.7","776.42","765.68","771.57","774.77042196267","789.02445582615","823.7632","866.50115","794.075","838.41384143719","749.73615856281","32.323348800325","1978-01-24T06:30:00-08:00"
"0.11275710564174","771.57","777.72","768.02","772.44","773.99361464178","787.44498384271","822.839","865.74285","791.212","833.31820267838","749.10579732162","33.231164026411","1978-01-25T06:30:00-08:00"
"-1.1780850292579","772.44","775.81","761","763.34","770.44240976119","785.14927109578","821.7493","864.87375","787.894","827.74372090233","748.04427909767","28.869042114131","1978-01-26T06:30:00-08:00"
"0.10218251368983","763.34","768.54","759.44","764.12","768.33493984079","783.14648337237","820.6578","864.00345","784.5805","820.57969081025","748.58130918975","29.720607766183","1978-01-27T06:30:00-08:00"
"1.0888342145213","764.12","774.95","761.09","772.44","769.70329322719","782.12681828929","819.6183","863.13065","781.644","810.91534530549","752.37265469451","38.217125977757","1978-01-30T06:30:00-08:00"
"-0.32623893117913","772.44","778.59","762.91","769.92","769.77552881813","780.9642641665","818.6359","862.24145","779.253","803.76524844834","754.74075155166","36.767233339783","1978-01-31T06:30:00-08:00"
"0.57408561928514","769.92","777.89","764.81","774.34","771.29701921209","780.33338186493","817.8086","861.39935","777.291","796.12213050224","758.45986949776","40.995563580952","1978-02-01T06:30:00-08:00"
"0.13430792675051","774.34","781.88","770.88","775.38","772.65801280806","779.86163121113","817.0186","860.5824","775.814","789.74035688156","761.88764311845","41.978691405955","1978-02-02T06:30:00-08:00"
"-0.57004307565323","775.38","776.59","766.98","770.96","772.09200853871","779.01385681007","816.1826","859.72425","774.6875","786.13701854849","763.23798145151","39.00421533029","1978-02-03T06:30:00-08:00"
"-0.30351769222787","770.96","772.96","764.21","768.62","770.93467235914","778.0239656853","815.2817","858.88835","773.8905","784.68032386291","763.10067613709","37.489706212009","1978-02-06T06:30:00-08:00"
"1.3309567796831","768.62","780.23","768.62","778.85","773.57311490609","778.10263562003","814.4623","858.14725","773.7565","784.22528268916","763.28771731084","47.151118340608","1978-02-07T06:30:00-08:00"
"0.48918276946779","778.85","787.42","776.68","782.66","776.60207660406","778.53667032289","813.7208","857.48755","774.0945","785.23334998521","762.95565001479","50.235999107059","1978-02-08T06:30:00-08:00"
"-0.61968159865076","782.66","783","774.43","777.81","777.00471773604","778.46746362547","812.9837","856.7985","774.0775","785.19255263117","762.96244736883","46.513909128907","1978-02-09T06:30:00-08:00"
"-0.23399030611588","777.81","781.01","772.61","775.99","776.66647849069","778.23151470876","812.2258","856.05965","774.0905","785.21385826057","762.96714173944","45.161661986829","1978-02-10T06:30:00-08:00"
"-0.20103351847318","775.99","777.37","770.44","774.43","775.92098566046","777.86946568888","811.5623","855.2952","774.225","785.29635131736","763.15364868265","43.981395353565","1978-02-13T06:30:00-08:00"
"-1.197009413375","773.91","773.91","762.65","765.16","772.33399044031","776.65904038517","810.8225","854.4865","773.532","785.04244152033","762.02155847967","37.679699190291","1978-02-14T06:30:00-08:00"
"-0.45349992158502","765.16","767.07","758.32","761.69","768.78599362687","775.23341749135","810.048","853.63885","772.3015","783.34124506011","761.26175493989","35.622182331522","1978-02-15T06:30:00-08:00"
"-1.1028108548097","760.14","760.14","749.65","753.29","763.62066241791","773.14356820646","809.1644","852.73435","771.0325","784.43438027825","757.63061972176","31.183130801947","1978-02-16T06:30:00-08:00"
"-0.079650599370751","753.29","759.96","748.18","752.69","759.97710827861","771.19560932965","808.3328","851.7942","769.82","785.1183502376","754.5216497624","30.887055068167","1978-02-17T06:30:00-08:00"
"-0.44905605229246","752.69","753.9","745.24","749.31","756.42140551907","769.11126558397","807.4787","850.82355","768.7505","786.4547745966","751.0462254034","29.20481603391","1978-02-21T06:30:00-08:00"
"-0.034698589368887","749.31","753.55","746.71","749.05","753.96427034605","767.20066886169","806.5683","849.8851","767.6245","787.23066890146","748.01833109854","29.073640767559","1978-02-22T06:30:00-08:00"
"0.253654629197","749.05","752.51","742.98","750.95","752.95951356403","765.65298611295","805.6067","848.9744","766.55","787.30460527189","745.79539472811","31.495137111122","1978-02-23T06:30:00-08:00"
"0.70444104134761","750.95","760.4","750.78","756.24","754.05300904269","764.75651124505","804.6495","848.0749","766.195","787.39518726315","744.99481273686","37.856612191246","1978-02-24T06:30:00-08:00"
"-1.0433195810854","756.24","761.26","746.62","748.35","752.15200602846","763.19398636457","803.713","847.18215","765.4065","787.98500063648","742.82799936352","32.942953598006","1978-02-27T06:30:00-08:00"
"-0.83249816262444","748.35","748.61","739.17","742.12","748.80800401897","761.18694004414","802.7602","846.26505","763.8905","788.36811955321","739.41288044679","29.668393339033","1978-02-28T06:30:00-08:00"
"0.16304640758908","742.12","747.92","736.75","743.33","746.98200267931","759.48627908755","801.7727","845.34","762.561","788.43298167888","736.68901832112","31.100865613605","1978-03-01T06:30:00-08:00"
"0.41973282391401","743.33","749.13","739.78","746.45","746.80466845288","758.24472869826","800.8337","844.40975","761.1665","787.35322967349","734.97977032651","34.789029870299","1978-03-02T06:30:00-08:00"
"0.11521200348314","746.45","751.3","742.72","747.31","746.97311230192","757.20332596509","799.9042","843.4639","759.763","785.76033378622","733.76566621378","35.809027089259","1978-03-03T06:30:00-08:00"
"-0.61420294121581","746.97","746.97","740.12","742.72","745.55540820128","755.82396158747","799.0076","842.46795","758.351","784.82560284863","731.87639715137","32.85522314973","1978-03-06T06:30:00-08:00"
"0.54798578199051","742.72","748.7","739.78","746.79","745.96693880085","754.96358429342","798.2357","841.5195","757.2595","783.7506301947","730.7683698053","37.757968221138","1978-03-07T06:30:00-08:00"
"0.54633832804403","746.79","752.86","743.76","750.87","747.6012925339","754.57371912262","797.5627","840.62155","755.8605","780.53612317336","731.18487682664","42.305851230237","1978-03-08T06:30:00-08:00"
"-0.11586559590875","750.87","755.46","746.45","750","748.40086168927","754.13812682523","796.8463","839.78625","754.2275","775.70879593374","732.74620406626","41.607710279793","1978-03-09T06:30:00-08:00"
"1.144","750.09","760.91","750.09","758.58","751.79390779284","754.56116236568","796.2287","839.01715","753.266","771.9825738316","734.5494261684","50.315643041512","1978-03-10T06:30:00-08:00"
"0.1819188483746","758.58","766.63","756.41","759.96","754.51593852856","755.07533737847","795.6232","838.30075","752.4645","768.38387244346","736.54512755654","51.566708484242","1978-03-13T06:30:00-08:00"
"0.34212326964576","759.96","764.99","752.86","762.56","757.19729235238","755.78816239005","795.1268","837.5732","751.871","765.13390450821","738.6080954918","53.920907722851","1978-03-14T06:30:00-08:00"
"-0.52192614351656","762.56","763.6","754.24","758.58","757.65819490158","756.05405168623","794.5646","836.87195","751.542","763.75487451805","739.32912548195","49.920770263387","1978-03-15T06:30:00-08:00"
"0.53652877745261","758.58","764.03","754.42","762.65","759.32212993439","756.68223723993","794.1081","836.1919","751.59","763.96845870831","739.21154129169","53.703150452301","1978-03-16T06:30:00-08:00"
"0.79459778404249","762.65","770.79","760.31","768.71","762.45141995626","757.82773845517","793.772","835.5027","752.361","766.81400508524","737.90799491477","58.704355764357","1978-03-17T06:30:00-08:00"
"0.66475003577422","768.88","777.81","768.88","773.82","766.24094663751","759.35081098325","793.4948","834.85605","753.4175","770.63669495779","736.19830504222","62.393449602427","1978-03-20T06:30:00-08:00"
"-1.4215192163552","773.82","774.69","760.91","762.82","765.10063109167","759.68120993723","792.9889","834.109","754.093","771.67089987439","736.51510012562","51.6888833368","1978-03-21T06:30:00-08:00"
"-0.69216853255029","762.82","764.38","754.5","757.54","762.58042072778","759.4772851813","792.3782","833.38135","754.5175","771.99753875838","737.03746124163","47.47822082048","1978-03-22T06:30:00-08:00"
"-0.13728647992185","757.54","760.91","752.69","756.5","760.55361381852","759.19373421165","791.7164","832.6205","754.795","772.21580308119","737.37419691881","46.671744868062","1978-03-23T06:30:00-08:00"
"-0.43489755452742","756.5","758.14","750.52","753.21","758.10574254568","758.62385476292","791.065","831.8216","754.6435","772.06410306057","737.22289693943","44.118652832428","1978-03-27T06:30:00-08:00"
"0.74746750574208","753.21","760.22","749.91","758.84","758.35049503045","758.6444400236","790.5843","831.06655","755.168","772.43002491002","737.90597508998","49.236220163294","1978-03-28T06:30:00-08:00"
"0.38743345105687","758.84","765.42","755.8","761.78","759.49366335364","758.94306478325","790.1936","830.3215","756.151","772.54630408362","739.75569591638","51.722582111893","1978-03-29T06:30:00-08:00"
"-0.28354643072803","761.78","764.03","756.15","759.62","759.53577556909","759.0075348039","789.7631","829.5576","756.9655","772.31748811206","741.61351188794","49.792972062331","1978-03-30T06:30:00-08:00"
"-0.29751717964245","759.62","761.78","753.12","757.36","758.81051704606","758.85062672733","789.2373","828.73155","757.511","772.08526622487","742.93673377513","47.784278184118","1978-03-31T06:30:00-08:00"
"-0.83447765923735","756.67","756.67","747.05","751.04","756.22034469737","758.10675751521","788.5833","827.8989","757.6975","771.83372279795","743.56127720205","42.607866408058","1978-04-03T06:30:00-08:00"
"0.57653387302941","751.04","757.19","748.79","755.37","755.93689646491","757.84611394233","787.9743","827.0735","758.33","770.75782845045","745.90217154956","46.855595699489","1978-04-04T06:30:00-08:00"
"1.0206918463799","755.37","764.47","753.21","763.08","758.31793097661","758.34457928116","787.4208","826.28665","759.1445","770.53201329278","747.75698670722","53.460643968511","1978-04-05T06:30:00-08:00"
"0.11401163704985","763.08","768.1","759.62","763.95","760.19528731774","758.87842887343","786.7348","825.48505","759.7985","770.70215493735","748.89484506265","54.153077670198","1978-04-06T06:30:00-08:00"
"0.73695922508017","763.95","772","760.83","769.58","763.32352487849","759.89762612358","785.9717","824.68995","760.7775","771.50080895726","750.05419104275","58.460279506716","1978-04-07T06:30:00-08:00"
"0.52885989760647","769.58","776.16","766.11","773.65","766.76568325233","761.20737601657","785.3246","823.92665","761.531","773.56814069008","749.49385930992","61.291429430029","1978-04-10T06:30:00-08:00"
"-0.44852323402056","773.65","775.38","766.2","770.18","767.90378883489","762.06191163404","784.5986","823.1507","762.042","774.62435685366","749.45964314635","57.681837291483","1978-04-11T06:30:00-08:00"
"-0.50507673530863","770.18","772.96","764.03","766.29","767.36585922326","762.46458671651","783.8909","822.33365","762.2285","774.94589010148","749.51110989852","53.852949111733","1978-04-12T06:30:00-08:00"
"1.1640501637761","766.29","777.29","764.47","775.21","769.9805728155","763.67843560065","783.3244","821.5892","763.06","776.84433893926","749.27566106074","60.352062764122","1978-04-13T06:30:00-08:00"
"2.5696262948104","780.41","797.73","780.41","795.13","778.36371521034","766.67382268631","782.9181","820.98675","764.684","784.30852180292","745.05947819708","70.383326013016","1978-04-14T06:30:00-08:00"
"1.8852263151937","803.45","824.24","803.45","810.12","788.94914347356","770.81155385904","782.6582","820.4707","766.7545","794.64030748326","738.86869251675","75.422599794147","1978-04-17T06:30:00-08:00"
"-0.84555374512418","810.12","814.97","798.51","803.27","793.72276231571","773.90283444389","782.2657","819.90555","768.227","800.25257296902","736.20142703099","69.595079104938","1978-04-18T06:30:00-08:00"
"0.59382274951136","803.27","812.72","797.56","808.04","798.49517487714","777.15399306828","781.9131","819.3825","770.488","806.76963039326","734.20636960674","71.260318829621","1978-04-19T06:30:00-08:00"
"0.80441562298896","810.38","825.1","810.38","814.54","803.84344991809","780.71456515702","781.6143","818.88725","773.338","813.81580013777","732.86019986223","73.398382299835","1978-04-20T06:30:00-08:00"
"-0.21361750190292","814.54","818.95","807.17","812.8","806.82896661206","783.77032085635","781.3466","818.4126","776.153","819.29812306152","733.00787693848","71.857285113944","1978-04-21T06:30:00-08:00"
"1.6313976377953","812.8","827.36","810.38","826.06","813.23931107471","787.79790934622","781.3345","817.99535","779.7955","826.71346989421","732.8775301058","75.99389202773","1978-04-24T06:30:00-08:00"
"0.91155606130306","828.83","845.81","828.83","833.59","820.0228740498","792.15906083706","781.3734","817.62335","783.533","834.8785287634","732.1874712366","77.973837529774","1978-04-25T06:30:00-08:00"
"0.405475113665","833.59","846.15","828.48","836.97","825.6719160332","796.42676932877","781.486","817.28055","787.2925","842.57624042151","732.00875957849","78.818334310056","1978-04-26T06:30:00-08:00"
